SYMBOL,CLOCK,OPEN,HIGH,LOW,CLOSE,VOLUME,INTEREST,SETTLE,ADJ
R.CN.SHF.ni.0004,2015-03-30,99010.0,100000.0,96820.0,98430.0,66684.0,34186.0,98390.0,1.0
R.CN.SHF.ni.0004,2015-03-31,98000.0,98200.0,93840.0,95040.0,105600.0,54888.0,95950.0,1.0
R.CN.SHF.ni.0004,2015-04-01,93940.0,94130.0,91270.0,92500.0,158952.0,70960.0,92870.0,1.0
R.CN.SHF.ni.0004,2015-04-02,92870.0,96600.0,92550.0,96160.0,202848.0,80724.0,94320.0,1.0
R.CN.SHF.ni.0004,2015-04-03,96000.0,97800.0,95660.0,97300.0,150282.0,80998.0,96530.0,1.0
R.CN.SHF.ni.0004,2015-04-07,97500.0,97980.0,95950.0,96420.0,75688.0,83542.0,96790.0,1.0
R.CN.SHF.ni.0004,2015-04-08,94500.0,95630.0,93300.0,93950.0,183088.0,95102.0,94450.0,1.0
R.CN.SHF.ni.0004,2015-04-09,94450.0,95260.0,93880.0,94300.0,160974.0,99084.0,94500.0,1.0
R.CN.SHF.ni.0004,2015-04-10,94500.0,94970.0,93180.0,94540.0,137722.0,105628.0,94080.0,1.0
R.CN.SHF.ni.0004,2015-04-13,94280.0,95670.0,93700.0,95230.0,180214.0,112858.0,94720.0,1.0
R.CN.SHF.ni.0004,2015-04-14,94780.0,95070.0,92810.0,93100.0,199150.0,127690.0,93740.0,1.0
R.CN.SHF.ni.0004,2015-04-15,92700.0,95000.0,92640.0,94730.0,220106.0,132258.0,93970.0,1.0
R.CN.SHF.ni.0004,2015-04-16,94610.0,95900.0,94260.0,95400.0,195920.0,131624.0,95090.0,1.0
R.CN.SHF.ni.0004,2015-04-17,96280.0,96660.0,95010.0,95850.0,168702.0,127284.0,95900.0,1.0
R.CN.SHF.ni.0004,2015-04-20,95980.0,96550.0,95200.0,95410.0,148104.0,116410.0,95910.0,1.0
R.CN.SHF.ni.0004,2015-04-21,95330.0,96800.0,94900.0,95880.0,140930.0,110552.0,95910.0,1.0
R.CN.SHF.ni.0004,2015-04-22,95910.0,96720.0,95750.0,96330.0,123902.0,110516.0,96260.0,1.0
R.CN.SHF.ni.0004,2015-04-23,96120.0,96500.0,95600.0,95860.0,101066.0,110646.0,96140.0,1.0
R.CN.SHF.ni.0004,2015-04-24,95840.0,97900.0,95700.0,97830.0,118180.0,113816.0,96660.0,1.0
R.CN.SHF.ni.0004,2015-04-27,98000.0,101490.0,97990.0,101490.0,241904.0,116290.0,100090.0,1.0
R.CN.SHF.ni.0004,2015-04-28,102490.0,104530.0,101420.0,102650.0,285722.0,111958.0,103110.0,1.0
R.CN.SHF.ni.0004,2015-04-29,102350.0,104400.0,100500.0,101020.0,317634.0,111334.0,102440.0,1.0
R.CN.SHF.ni.0004,2015-04-30,101190.0,106980.0,101160.0,106010.0,552750.0,125970.0,104070.0,1.0
R.CN.SHF.ni.0004,2015-05-04,106010.0,108900.0,105450.0,107580.0,278844.0,128702.0,107000.0,1.0
